CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_encoded,Occupation_encoded,Gender_encoded,ProductPitched_encoded,MaritalStatus_encoded,Designation_encoded,Age_Group,Age_Group_encoded,Income_Group,Income_Group_encoded,Family_Size,Travel_Experience,Travel_Experience_encoded,High_Satisfaction,Base_Price,Price_Per_Person,Customer_Segment
202072,0,30.0,Self Enquiry,1,8.0,Small Business,Female,2,4.0,Deluxe,3.0,Unmarried,6.0,1,1,1,1.0,Manager,21877.0,1,3,1,1,3,2,Young,3,Medium,2,3.0,Expert,1,0,2000,1838.4776310850234,3
202073,0,45.0,Self Enquiry,1,8.0,Salaried,Female,3,4.0,Basic,3.0,Single,2.0,0,3,1,0.0,Executive,17274.0,1,2,1,0,2,1,Middle,1,Low,1,3.0,Beginner,0,0,500,375.2776749732568,1
202074,0,42.0,Self Enquiry,1,13.0,Salaried,Male,3,3.0,Deluxe,4.0,Married,2.0,0,3,1,0.0,Manager,22347.0,1,2,2,1,1,2,Middle,1,,1,3.0,Beginner,0,0,2000,1501.1106998930272,4
202075,0,38.0,Company Invited,1,18.0,Salaried,Male,1,4.0,Deluxe,5.0,Married,3.0,0,5,1,0.0,Manager,21288.0,0,2,2,1,1,2,Middle,1,Medium,2,1.0,Regular,3,1,2000,2600.0,1
202076,0,34.0,Company Invited,1,22.0,Salaried,Female,3,4.0,Basic,3.0,Single,2.0,0,5,1,2.0,Executive,17553.0,0,2,1,0,2,1,Middle,1,Low,1,5.0,Beginner,0,1,500,375.2776749732568,1
202077,1,49.0,Self Enquiry,3,17.0,Small Business,Female,2,3.0,Standard,3.0,Married,2.0,0,4,0,0.0,Senior Manager,22654.0,1,3,1,3,1,3,Senior,2,Medium,2,2.0,Beginner,0,1,1000,707.1067811865474,2
202078,1,55.0,Self Enquiry,3,8.0,Small Business,Male,2,3.0,Deluxe,3.0,Single,5.0,0,1,1,0.0,Manager,20160.0,1,3,2,1,2,2,Senior,2,Medium,2,2.0,Regular,3,0,2000,1414.2135623730949,2
202079,0,43.0,Self Enquiry,1,20.0,Salaried,Male,3,3.0,Super Deluxe,5.0,Married,7.0,0,5,1,1.0,AVP,32159.0,1,2,2,4,1,0,Middle,1,Medium,2,4.0,Expert,1,1,3500,2626.9437248127974,3
202080,0,27.0,Self Enquiry,1,11.0,Large Business,Male,2,4.0,Standard,3.0,Married,2.0,1,3,1,1.0,Senior Manager,27808.0,1,1,2,3,1,3,Young,3,Medium,2,3.0,Beginner,0,0,1000,919.2388155425117,1
202081,0,35.0,Self Enquiry,1,13.0,Salaried,Male,2,3.0,Standard,3.0,Unmarried,4.0,0,3,0,1.0,Senior Manager,25221.0,1,2,2,3,3,3,Middle,1,Medium,2,3.0,Regular,3,0,1000,919.2388155425117,1
202082,0,28.0,Self Enquiry,3,13.0,Small Business,Female,2,3.0,Deluxe,4.0,Married,2.0,1,3,1,1.0,Manager,19779.0,1,3,1,1,1,2,Young,3,Low,1,3.0,Beginner,0,0,2000,1414.2135623730949,2
202083,0,36.0,Self Enquiry,2,9.0,Salaried,Male,2,3.0,Basic,3.0,Married,1.0,0,1,1,0.0,Executive,22347.0,1,2,2,0,1,1,,1,,1,2.0,Beginner,0,0,500,388.9087296526011,2
202084,1,26.0,Company Invited,1,11.0,Small Business,Female,2,4.0,Basic,3.0,Married,2.0,1,1,0,1.0,Executive,17366.0,0,3,1,0,1,1,Young,3,Low,1,3.0,Beginner,0,0,500,459.61940777125585,1
202085,0,27.0,Company Invited,1,9.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,0,1,0,0.0,Executive,16706.0,0,3,2,0,1,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
202086,0,51.0,Self Enquiry,3,32.0,Small Business,Female,3,3.0,Super Deluxe,3.0,Married,3.0,0,3,1,1.0,AVP,31307.0,1,3,1,4,1,0,Senior,2,Medium,2,4.0,Regular,3,0,3500,2020.7259421636904,0
202087,0,44.0,Self Enquiry,1,10.0,Small Business,Male,2,3.0,Deluxe,4.0,Single,1.0,0,1,1,1.0,Manager,20933.0,1,3,2,1,2,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1838.4776310850234,1
202088,0,36.0,Self Enquiry,1,8.0,Small Business,Male,3,1.0,Basic,5.0,Single,1.0,0,1,0,1.0,Executive,18424.0,1,3,2,0,2,1,,1,Low,1,4.0,Beginner,0,0,500,375.2776749732568,4
202089,0,36.0,Self Enquiry,3,6.0,Small Business,Male,2,1.0,Deluxe,5.0,Married,2.0,0,4,0,1.0,Manager,22347.0,1,3,2,1,1,2,,1,,1,3.0,Beginner,0,1,2000,1414.2135623730949,2
202090,0,35.0,Self Enquiry,1,33.0,Small Business,Female,2,4.0,Basic,5.0,Single,2.0,0,4,0,1.0,Executive,17559.0,1,3,1,0,2,1,Middle,1,Low,1,3.0,Beginner,0,1,500,459.61940777125585,1
202091,0,36.0,Self Enquiry,3,6.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,2.0,1,3,1,1.0,Manager,21201.0,1,2,2,1,1,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1414.2135623730949,2
202092,0,32.0,,3,13.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,3.0,0,1,0,2.0,Manager,22347.0,2,2,2,1,1,2,Middle,1,,1,5.0,Regular,3,0,2000,1154.7005383792516,2
202093,0,36.0,Company Invited,1,11.0,Salaried,Male,3,4.0,Basic,3.0,Married,1.0,0,5,0,0.0,Executive,22347.0,0,2,2,0,1,1,,1,,1,3.0,Beginner,0,1,500,375.2776749732568,1
202094,0,53.0,Self Enquiry,3,13.0,Small Business,Female,3,4.0,Standard,3.0,Married,1.0,1,1,0,1.0,Senior Manager,25934.0,1,3,1,3,1,3,Senior,2,Medium,2,4.0,Beginner,0,0,1000,577.3502691896258,2
202095,0,45.0,Self Enquiry,3,15.0,Small Business,Male,3,3.0,Standard,5.0,Married,5.0,1,1,0,0.0,Senior Manager,25761.0,1,3,2,3,1,3,Middle,1,Medium,2,3.0,Regular,3,0,1000,577.3502691896258,2
202096,0,32.0,Self Enquiry,1,14.0,Small Business,Female,3,1.0,Deluxe,3.0,Married,6.0,0,3,1,2.0,Manager,20175.0,1,3,1,1,1,2,Middle,1,Medium,2,5.0,Expert,1,0,2000,1501.1106998930272,3
202097,0,52.0,Company Invited,1,31.0,Small Business,Female,2,4.0,Super Deluxe,3.0,Married,4.0,0,5,0,1.0,AVP,28826.0,0,3,1,4,1,0,Senior,2,Medium,2,3.0,Regular,3,1,3500,3217.335854398791,0
202098,0,37.0,Self Enquiry,3,22.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,5.0,0,5,1,0.0,Manager,21334.0,1,3,2,1,1,2,Middle,1,Medium,2,3.0,Regular,3,1,2000,1154.7005383792516,2
202099,0,28.0,Self Enquiry,2,14.0,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,0,1,1,0.0,Executive,19936.0,1,3,2,0,1,1,Young,3,Low,1,3.0,Beginner,0,0,500,317.5426480542942,4
202100,0,22.0,Self Enquiry,1,13.0,Salaried,Male,2,4.0,Deluxe,3.0,Married,7.0,0,1,1,1.0,Manager,19775.0,1,2,2,1,1,2,Young,3,Low,1,3.0,Expert,1,0,2000,1838.4776310850234,3
202101,0,44.0,Self Enquiry,1,14.0,Salaried,Male,3,1.0,Basic,3.0,Married,3.0,1,3,1,0.0,Executive,17818.0,1,2,2,0,1,1,Middle,1,Low,1,3.0,Regular,3,0,500,375.2776749732568,4
202102,0,42.0,Company Invited,1,8.0,Small Business,Male,2,3.0,Basic,3.0,Single,6.0,1,1,1,1.0,Executive,17515.0,0,3,2,0,2,1,Middle,1,Low,1,3.0,Expert,1,0,500,459.61940777125585,3
202103,0,36.0,Self Enquiry,2,14.0,Salaried,Male,3,4.0,Basic,5.0,Married,1.0,0,1,0,1.0,Executive,17342.0,1,2,2,0,1,1,Middle,1,Low,1,4.0,Beginner,0,0,500,317.5426480542942,4
202104,0,36.0,Self Enquiry,3,9.0,Salaried,Male,3,3.0,Deluxe,5.0,Married,2.0,1,4,0,2.0,Manager,22347.0,1,2,2,1,1,2,,1,,1,5.0,Beginner,0,1,2000,1154.7005383792516,2
202105,0,35.0,Self Enquiry,1,15.0,Salaried,Female,3,4.0,Standard,3.0,Married,2.0,1,4,1,2.0,Senior Manager,25685.0,1,2,1,3,1,3,Middle,1,Medium,2,5.0,Beginner,0,1,1000,750.5553499465136,1
202106,1,35.0,Company Invited,1,31.0,Salaried,Female,3,3.0,Basic,4.0,Married,2.0,1,3,1,1.0,Executive,17022.0,0,2,1,0,1,1,Middle,1,Low,1,4.0,Beginner,0,0,500,375.2776749732568,1
202107,0,32.0,Company Invited,1,6.0,Salaried,Male,3,3.0,Basic,3.0,Married,1.0,0,5,1,0.0,Executive,17314.0,0,2,2,0,1,1,Middle,1,Low,1,3.0,Beginner,0,1,500,375.2776749732568,1
202108,0,25.0,Self Enquiry,3,13.0,Small Business,Male,2,4.0,Deluxe,5.0,Married,2.0,0,3,1,1.0,Manager,22347.0,1,3,2,1,1,2,Young,3,,1,3.0,Beginner,0,0,2000,1414.2135623730949,2
202109,0,36.0,Self Enquiry,1,6.0,Large Business,Female,2,3.0,Basic,5.0,Married,3.0,0,4,0,0.0,Executive,18580.0,1,1,1,0,1,1,,1,Low,1,2.0,Regular,3,1,500,459.61940777125585,1
202110,0,24.0,Company Invited,1,10.0,Salaried,Male,2,4.0,Basic,3.0,Married,1.0,0,3,0,1.0,Executive,18162.0,0,2,2,0,1,1,Young,3,Low,1,3.0,Beginner,0,0,500,459.61940777125585,1
202111,0,32.0,Company Invited,3,11.0,Salaried,Male,2,3.0,Deluxe,4.0,Married,2.0,0,3,1,1.0,Manager,21524.0,0,2,2,1,1,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1414.2135623730949,2
202112,0,38.0,Self Enquiry,3,15.0,Small Business,Male,3,4.0,Basic,4.0,Married,1.0,0,4,0,2.0,Executive,17899.0,1,3,2,0,1,1,Middle,1,Low,1,5.0,Beginner,0,1,500,288.6751345948129,2
202113,0,42.0,Self Enquiry,1,9.0,Salaried,Female,3,1.0,Deluxe,3.0,Married,3.0,1,5,1,0.0,Manager,20231.0,1,2,1,1,1,2,Middle,1,Medium,2,3.0,Regular,3,1,2000,1501.1106998930272,1
202114,0,31.0,Self Enquiry,1,17.0,Salaried,Male,2,3.0,Basic,3.0,Married,4.0,1,3,0,0.0,Executive,17356.0,1,2,2,0,1,1,Middle,1,Low,1,2.0,Regular,3,0,500,459.61940777125585,1
202115,1,29.0,Self Enquiry,3,6.0,Small Business,Female,2,4.0,Basic,3.0,Married,7.0,1,1,1,1.0,Executive,17800.0,1,3,1,0,1,1,Young,3,Low,1,3.0,Expert,1,0,500,353.5533905932737,3
202116,0,53.0,Self Enquiry,3,14.0,Small Business,Male,3,3.0,Super Deluxe,3.0,Married,6.0,0,3,1,0.0,AVP,26836.0,1,3,2,4,1,0,Senior,2,Medium,2,3.0,Expert,1,0,3500,2020.7259421636904,3
202117,0,35.0,Self Enquiry,1,31.0,Large Business,Male,3,4.0,Standard,4.0,Married,4.0,0,3,1,1.0,Senior Manager,25903.0,1,1,2,3,1,3,Middle,1,Medium,2,4.0,Regular,3,0,1000,750.5553499465136,4
202118,0,37.0,Company Invited,3,27.0,Small Business,Female,2,3.0,Basic,3.0,Married,6.0,0,1,1,0.0,Executive,17973.0,0,3,1,0,1,1,Middle,1,Low,1,2.0,Expert,1,0,500,353.5533905932737,2
202119,0,53.0,Self Enquiry,1,29.0,Salaried,Female,3,3.0,Super Deluxe,3.0,Single,7.0,0,5,1,1.0,AVP,29275.0,1,2,1,4,2,0,Senior,2,Medium,2,4.0,Expert,1,1,3500,2626.9437248127974,3
202120,0,43.0,Company Invited,1,6.0,Salaried,Female,2,3.0,Deluxe,3.0,Married,5.0,0,1,1,1.0,Manager,20562.0,0,2,1,1,1,2,Middle,1,Medium,2,3.0,Regular,3,0,2000,1838.4776310850234,3
202121,0,47.0,Self Enquiry,3,13.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,1.0,1,1,1,1.0,Manager,19537.0,1,3,1,1,1,2,Senior,2,Low,1,3.0,Beginner,0,0,2000,1414.2135623730949,2
202122,0,37.0,Company Invited,3,25.0,Small Business,Male,2,3.0,Standard,4.0,Unmarried,2.0,1,5,0,0.0,Senior Manager,22642.0,0,3,2,3,3,3,Middle,1,Medium,2,2.0,Beginner,0,1,1000,707.1067811865474,2
202123,0,50.0,Company Invited,1,8.0,Salaried,Male,3,3.0,Super Deluxe,5.0,Married,2.0,0,5,1,1.0,AVP,32924.0,0,2,2,4,1,0,Senior,2,Medium,2,4.0,Beginner,0,1,3500,2626.9437248127974,0
202124,0,39.0,Self Enquiry,2,8.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,1.0,0,3,1,0.0,Manager,20204.0,1,2,1,1,1,2,Middle,1,Medium,2,2.0,Beginner,0,0,2000,1555.6349186104044,1
202125,0,33.0,Self Enquiry,2,9.0,Salaried,Male,2,3.0,Basic,4.0,Married,4.0,1,5,0,1.0,Executive,17277.0,1,2,2,0,1,1,Middle,1,Low,1,3.0,Regular,3,1,500,388.9087296526011,1
202126,1,32.0,Self Enquiry,1,31.0,Salaried,Male,2,3.0,Basic,3.0,Single,2.0,1,5,0,0.0,Executive,17795.0,1,2,2,0,2,1,Middle,1,Low,1,2.0,Beginner,0,1,500,459.61940777125585,1
202127,0,29.0,Self Enquiry,1,13.0,Small Business,Female,3,4.0,Basic,3.0,Married,7.0,0,5,1,1.0,Executive,17532.0,1,3,1,0,1,1,Young,3,Low,1,4.0,Expert,1,1,500,375.2776749732568,3
202128,0,44.0,Self Enquiry,1,15.0,Salaried,Male,3,3.0,Basic,5.0,Married,2.0,1,3,1,0.0,Executive,17559.0,1,2,2,0,1,1,Middle,1,Low,1,3.0,Beginner,0,0,500,375.2776749732568,1
202129,0,28.0,Self Enquiry,3,11.0,Small Business,Male,3,4.0,Deluxe,3.0,Single,2.0,0,3,0,1.0,Manager,19908.0,1,3,2,1,2,2,Young,3,Low,1,4.0,Beginner,0,0,2000,1154.7005383792516,2
202130,1,58.0,Company Invited,1,8.0,Salaried,Male,2,4.0,Basic,3.0,Married,1.0,1,1,1,0.0,Executive,17380.0,0,2,2,0,1,1,Senior,2,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
202131,0,43.0,Self Enquiry,1,13.0,Salaried,Female,2,3.0,Deluxe,4.0,Married,5.0,0,3,1,0.0,Manager,19765.0,1,2,1,1,1,2,Middle,1,Low,1,2.0,Regular,3,0,2000,1838.4776310850234,1
202132,1,20.0,Self Enquiry,3,8.0,Small Business,Female,2,4.0,Basic,3.0,Single,2.0,0,4,1,0.0,Executive,17044.0,1,3,1,0,2,1,Young,3,Low,1,2.0,Beginner,0,1,500,353.5533905932737,2
202133,1,21.0,Self Enquiry,1,24.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,3,1,2.0,Executive,17693.0,1,2,1,0,2,1,Young,3,Low,1,5.0,Beginner,0,0,500,375.2776749732568,1
202134,0,36.0,Self Enquiry,1,20.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,1.0,1,5,1,0.0,Manager,21586.0,1,2,2,1,1,2,Middle,1,Medium,2,3.0,Beginner,0,1,2000,1501.1106998930272,1
202135,0,47.0,Self Enquiry,3,8.0,Salaried,Female,3,4.0,Basic,3.0,Single,2.0,1,1,0,0.0,Executive,18294.0,1,2,1,0,2,1,Senior,2,Low,1,3.0,Beginner,0,0,500,288.6751345948129,2
202136,1,36.0,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Deluxe,3.0,Married,1.0,1,5,1,1.0,Manager,22347.0,1,2,1,1,1,2,,1,,1,3.0,Beginner,0,1,2000,1838.4776310850234,1
202137,1,41.0,Self Enquiry,1,8.0,Salaried,Female,2,5.0,Basic,3.0,Married,5.0,1,3,0,1.0,Executive,17778.0,1,2,1,0,1,1,Middle,1,Low,1,3.0,Regular,3,0,500,459.61940777125585,1
202138,0,28.0,Self Enquiry,1,15.0,Small Business,Female,3,3.0,Basic,3.0,Married,6.0,0,3,0,0.0,Executive,17377.0,1,3,1,0,1,1,Young,3,Low,1,3.0,Expert,1,0,500,375.2776749732568,3
202139,1,39.0,Self Enquiry,1,12.0,Small Business,Male,3,3.0,Basic,5.0,Married,1.0,1,1,1,1.0,Executive,17404.0,1,3,2,0,1,1,Middle,1,Low,1,4.0,Beginner,0,0,500,375.2776749732568,4
202140,0,27.0,Self Enquiry,1,10.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,1,0,0.0,Executive,17318.0,1,2,1,0,2,1,Young,3,Low,1,3.0,Beginner,0,0,500,375.2776749732568,4
202141,0,34.0,Self Enquiry,1,16.0,Salaried,Male,2,3.0,Basic,4.0,Married,2.0,0,1,1,1.0,Executive,17008.0,1,2,2,0,1,1,Middle,1,Low,1,3.0,Beginner,0,0,500,459.61940777125585,1
202142,0,42.0,Self Enquiry,3,20.0,Small Business,Female,3,4.0,Deluxe,3.0,Single,1.0,0,3,1,0.0,Manager,21244.0,1,3,1,1,2,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1154.7005383792516,2
202143,0,33.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,Basic,5.0,Single,4.0,1,4,1,1.0,Executive,17799.0,1,2,2,0,2,1,Middle,1,Low,1,4.0,Regular,3,1,500,375.2776749732568,1
202144,0,58.0,Self Enquiry,1,11.0,Large Business,Female,2,4.0,Standard,4.0,Married,3.0,1,5,1,1.0,Senior Manager,25552.0,1,1,1,3,1,3,Senior,2,Medium,2,3.0,Regular,3,1,1000,919.2388155425117,0
202145,0,31.0,Self Enquiry,3,13.0,Salaried,Male,2,4.0,Basic,3.0,Married,4.0,0,4,1,1.0,Executive,17329.0,1,2,2,0,1,1,Middle,1,Low,1,3.0,Regular,3,1,500,353.5533905932737,2
202146,0,36.0,Self Enquiry,1,27.0,Salaried,Female,2,3.0,Deluxe,3.0,Married,2.0,1,3,0,0.0,Manager,22347.0,1,2,1,1,1,2,,1,,1,2.0,Beginner,0,0,2000,1838.4776310850234,1
202147,0,49.0,Self Enquiry,1,14.0,Salaried,Female,2,3.0,Standard,4.0,Married,5.0,0,4,0,1.0,Senior Manager,22403.0,1,2,1,3,1,3,Senior,2,Medium,2,3.0,Regular,3,1,1000,919.2388155425117,3
202148,0,48.0,Self Enquiry,1,26.0,Small Business,Male,2,3.0,Basic,3.0,Married,5.0,0,1,1,0.0,Executive,17259.0,1,3,2,0,1,1,Senior,2,Low,1,2.0,Regular,3,0,500,459.61940777125585,3
202149,0,31.0,Company Invited,3,26.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,2.0,0,1,1,1.0,Manager,21932.0,0,3,1,1,1,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1414.2135623730949,2
202150,0,36.0,Self Enquiry,1,13.0,Salaried,Male,3,3.0,Basic,3.0,Single,3.0,0,3,1,2.0,Executive,19678.0,1,2,2,0,2,1,Middle,1,Low,1,5.0,Regular,3,0,500,375.2776749732568,4
202151,0,38.0,Self Enquiry,1,6.0,Large Business,Female,3,3.0,Standard,5.0,Married,2.0,0,4,1,1.0,Senior Manager,28582.0,1,1,1,3,1,3,Middle,1,Medium,2,4.0,Beginner,0,1,1000,750.5553499465136,0
202152,0,32.0,Company Invited,1,6.0,Salaried,Female,3,4.0,Basic,4.0,Married,7.0,0,3,0,2.0,Executive,17332.0,0,2,1,0,1,1,Middle,1,Low,1,5.0,Expert,1,0,500,375.2776749732568,3
202153,1,25.0,Self Enquiry,3,25.0,Small Business,Male,2,4.0,Basic,4.0,Married,2.0,1,1,0,1.0,Executive,17413.0,1,3,2,0,1,1,Young,3,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
202154,0,40.0,Self Enquiry,3,16.0,Small Business,Male,3,4.0,Standard,4.0,Married,3.0,0,4,0,0.0,Senior Manager,24705.0,1,3,2,3,1,3,Middle,1,Medium,2,3.0,Regular,3,1,1000,577.3502691896258,2
202155,0,26.0,Company Invited,3,13.0,Small Business,Male,2,4.0,Deluxe,5.0,Single,2.0,0,3,0,0.0,Manager,22347.0,0,3,2,1,2,2,Young,3,,1,2.0,Beginner,0,0,2000,1414.2135623730949,2
202156,0,41.0,Self Enquiry,1,13.0,Small Business,Male,2,3.0,Basic,5.0,Single,3.0,1,4,1,1.0,Executive,19721.0,1,3,2,0,2,1,Middle,1,Low,1,3.0,Regular,3,1,500,459.61940777125585,1
202157,0,36.0,Self Enquiry,1,8.0,Small Business,Male,3,3.0,Basic,3.0,Single,5.0,0,5,1,1.0,Executive,17519.0,1,3,2,0,2,1,Middle,1,Low,1,4.0,Regular,3,1,500,375.2776749732568,3
202158,1,19.0,Self Enquiry,3,27.0,Salaried,Male,2,4.0,Basic,4.0,Single,2.0,1,1,1,1.0,Executive,17121.0,1,2,2,0,2,1,Young,3,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
202159,1,20.0,Self Enquiry,1,10.0,Large Business,Male,2,3.0,Basic,5.0,Single,2.0,0,3,1,0.0,Executive,17973.0,1,1,2,0,2,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
202160,0,31.0,Self Enquiry,1,18.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,1.0,1,4,1,0.0,Manager,20855.0,1,3,1,1,1,2,Middle,1,Medium,2,2.0,Beginner,0,1,2000,1838.4776310850234,1
202161,0,36.0,Company Invited,1,15.0,Small Business,Male,2,3.0,Basic,4.0,Married,1.0,1,4,0,0.0,Executive,18617.0,0,3,2,0,1,1,,1,Low,1,2.0,Beginner,0,1,500,459.61940777125585,1
202162,0,32.0,Self Enquiry,1,9.0,Small Business,Female,3,3.0,Deluxe,5.0,Married,2.0,0,1,1,0.0,Manager,21725.0,1,3,1,1,1,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1501.1106998930272,4
202163,1,36.0,Self Enquiry,3,9.0,Salaried,Male,2,4.0,Standard,3.0,Married,2.0,1,1,1,0.0,Senior Manager,25325.0,1,2,2,3,1,3,Middle,1,Medium,2,2.0,Beginner,0,0,1000,707.1067811865474,2
202164,0,33.0,Self Enquiry,1,6.0,Salaried,Female,2,4.0,Deluxe,3.0,Unmarried,1.0,0,4,1,1.0,Manager,21949.0,1,2,1,1,3,2,Middle,1,Medium,2,3.0,Beginner,0,1,2000,1838.4776310850234,1
202165,1,37.0,Self Enquiry,3,6.0,Salaried,Male,2,4.0,Standard,3.0,Married,6.0,0,1,1,1.0,Senior Manager,25609.0,1,2,2,3,1,3,Middle,1,Medium,2,3.0,Expert,1,0,1000,707.1067811865474,2
202166,0,45.0,Company Invited,1,13.0,Salaried,Male,2,3.0,Deluxe,4.0,Married,2.0,0,4,1,0.0,Manager,22347.0,0,2,2,1,1,2,Middle,1,,1,2.0,Beginner,0,1,2000,1838.4776310850234,1
202167,0,29.0,Company Invited,3,26.0,Large Business,Female,2,3.0,Basic,3.0,Married,2.0,0,3,0,1.0,Executive,17157.0,0,1,1,0,1,1,Young,3,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
202168,0,35.0,Self Enquiry,3,13.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,2.0,0,4,1,1.0,Manager,19601.0,1,3,1,1,1,2,Middle,1,Low,1,3.0,Beginner,0,1,2000,1414.2135623730949,2
202169,0,52.0,Self Enquiry,1,6.0,Salaried,Male,3,3.0,Super Deluxe,3.0,Married,3.0,0,1,1,2.0,AVP,32099.0,1,2,2,4,1,0,Senior,2,Medium,2,5.0,Regular,3,0,3500,2626.9437248127974,0
202170,1,58.0,Self Enquiry,1,8.0,Large Business,Male,2,3.0,Basic,3.0,Single,5.0,0,1,0,0.0,Executive,17479.0,1,1,2,0,2,1,Senior,2,Low,1,2.0,Regular,3,0,500,459.61940777125585,3
202171,0,53.0,Self Enquiry,3,8.0,Small Business,Male,2,3.0,Super Deluxe,3.0,Married,7.0,0,3,1,0.0,AVP,29852.0,1,3,2,4,1,0,Senior,2,Medium,2,2.0,Expert,1,0,3500,2474.8737341529163,3
202172,0,30.0,Self Enquiry,3,14.0,Salaried,Male,3,3.0,Standard,3.0,Married,6.0,0,3,1,0.0,Senior Manager,22264.0,1,2,2,3,1,3,Young,3,Medium,2,3.0,Expert,1,0,1000,577.3502691896258,2
202173,0,38.0,Company Invited,3,16.0,Large Business,Female,2,3.0,Deluxe,3.0,Single,2.0,1,3,1,0.0,Manager,20666.0,0,1,1,1,2,2,Middle,1,Medium,2,2.0,Beginner,0,0,2000,1414.2135623730949,2
202174,0,35.0,Self Enquiry,3,9.0,Salaried,Male,3,3.0,Standard,3.0,Married,7.0,0,5,0,2.0,Senior Manager,22823.0,1,2,2,3,1,3,Middle,1,Medium,2,5.0,Expert,1,1,1000,577.3502691896258,3
202175,0,39.0,Self Enquiry,3,8.0,Salaried,Male,2,1.0,Standard,3.0,Unmarried,1.0,0,1,0,0.0,Senior Manager,22880.0,1,2,2,3,3,3,Middle,1,Medium,2,2.0,Beginner,0,0,1000,707.1067811865474,2
202176,1,40.0,Company Invited,3,30.0,Salaried,Fe Male,3,1.0,Super Deluxe,4.0,Unmarried,5.0,1,3,1,0.0,AVP,28194.0,0,2,0,4,3,0,Middle,1,Medium,2,3.0,Regular,3,0,3500,2020.7259421636904,2
202177,0,47.0,Company Invited,1,22.0,Small Business,Male,3,1.0,Deluxe,3.0,Married,2.0,1,1,1,0.0,Manager,20067.0,0,3,2,1,1,2,Senior,2,Medium,2,3.0,Beginner,0,0,2000,1501.1106998930272,4
202178,0,36.0,Company Invited,3,14.0,Large Business,Male,2,3.0,Deluxe,3.0,Married,5.0,0,3,1,1.0,Manager,20079.0,0,1,2,1,1,2,Middle,1,Medium,2,3.0,Regular,3,0,2000,1414.2135623730949,2
202179,1,31.0,Company Invited,1,15.0,Small Business,Male,2,4.0,Basic,5.0,Single,1.0,1,3,0,1.0,Executive,17321.0,0,3,2,0,2,1,Middle,1,Low,1,3.0,Beginner,0,0,500,459.61940777125585,1
202180,0,33.0,Company Invited,3,23.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Single,2.0,0,3,1,0.0,AVP,32444.0,0,2,2,4,2,0,Middle,1,Medium,2,2.0,Beginner,0,0,3500,2474.8737341529163,2
202181,1,29.0,Self Enquiry,1,16.0,Salaried,Female,3,4.0,Basic,5.0,Single,7.0,1,5,1,0.0,Executive,17404.0,1,2,1,0,2,1,Young,3,Low,1,3.0,Expert,1,1,500,375.2776749732568,3
202182,0,36.0,Self Enquiry,1,19.0,Salaried,Female,2,3.0,Basic,3.0,Single,4.0,0,3,1,0.0,Executive,18452.0,1,2,1,0,2,1,,1,Low,1,2.0,Regular,3,0,500,459.61940777125585,1
202183,0,45.0,Self Enquiry,1,6.0,Small Business,Female,3,3.0,Basic,3.0,Married,4.0,0,5,1,0.0,Executive,17270.0,1,3,1,0,1,1,Middle,1,Low,1,3.0,Regular,3,1,500,375.2776749732568,1
202184,0,50.0,Self Enquiry,1,6.0,Small Business,Male,3,3.0,Super Deluxe,3.0,Married,1.0,0,5,0,2.0,AVP,32399.0,1,3,2,4,1,0,Senior,2,Medium,2,5.0,Beginner,0,1,3500,2626.9437248127974,0
